,B_fighter,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Weight_lbs,B_age,Gender
3570,Kris McCray,2011-03-26,"Seattle, Washington, USA",Red,False,Welterweight,3,2.0,0.0,0.0,7.0,4.5,8.5,4.5,27.5,5.5,28.5,6.0,0.0,1.5,0.5,1.0,0.0,1.0,1.0,0.5,0.0,2.0,3.0,2.0,6.5,3.0,20.5,5.5,27.0,8.5,0.0,1.5,1.5,3.0,1.0,3.5,2.5,0.355,3.0,331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,170.0,29.0,1
3598,Todd Brown,2011-03-03,"Louisville, Kentucky, USA",Red,False,Light Heavyweight,3,1.0,0.0,0.0,13.0,8.0,12.0,10.0,60.0,18.0,46.0,8.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,17.0,23.0,15.0,75.0,35.0,81.0,35.0,0.0,10.0,8.0,1.0,1.0,6.0,3.0,0.5,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,205.0,34.0,1
3599,Jon Fitch,2011-02-26,"Sydney, New South Wales, Australia",Draw,False,Welterweight,3,0.0,5.0,0.0,10.071428571428571,7.7857142857142865,12.5,7.428571428571429,36.214285714285715,12.214285714285715,54.92857142857143,22.357142857142854,0.14285714285714285,6.7857142857142865,5.214285714285714,2.8571428571428568,0.7857142857142857,6.142857142857142,3.4285714285714284,0.5585714285714286,8.0,1.0,6.142857142857142,4.5,10.285714285714286,7.642857142857142,35.07142857142857,11.714285714285715,38.785714285714285,12.928571428571427,0.21428571428571427,6.5,5.857142857142858,0.5714285714285714,1.5714285714285714,2.571428571428572,1.0714285714285714,0.255,40.0,830.4285714285713,1.0,0.0,1.0,8.0,1.0,3.0,0.0,13.0,Orthodox,182.88,170.0,33.0,1
3600,Jorge Rivera,2011-02-26,"Sydney, New South Wales, Australia",Red,False,Middleweight,3,0.0,3.0,0.0,7.75,6.666666666666668,20.0,13.166666666666664,19.58333333333333,7.916666666666668,39.25,18.0,0.6666666666666666,4.75,3.583333333333333,0.4166666666666667,0.08333333333333333,1.0,0.5,0.16666666666666666,3.0,5.0,5.666666666666668,4.083333333333333,16.583333333333332,9.0,15.75,4.583333333333333,26.75,8.583333333333334,0.25,3.583333333333333,3.083333333333333,1.0,0.6666666666666666,2.1666666666666665,0.6666666666666666,0.3008333333333333,23.0,436.16666666666674,0.0,0.0,1.0,2.0,4.0,0.0,0.0,7.0,Orthodox,185.42,185.0,38.0,1
3609,Chris Tuchscherer,2011-02-26,"Sydney, New South Wales, Australia",Red,False,Heavyweight,3,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,4.0,2.333333333333333,18.666666666666668,6.0,19.33333333333333,4.333333333333333,0.0,3.333333333333333,3.333333333333333,0.3333333333333333,0.3333333333333333,2.333333333333333,0.3333333333333333,0.04666666666666667,1.0,2.0,4.333333333333333,3.0,7.666666666666668,5.333333333333333,14.0,4.666666666666667,31.0,18.0,0.6666666666666666,1.0,1.0,2.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.0,371.33333333333326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Orthodox,187.96,258.0,35.0,1
3615,Antonio Banuelos,2011-02-05,"Las Vegas, Nevada, USA",Red,False,Bantamweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,165.1,135.0,31.0,1
3616,Paul Kelly,2011-02-05,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,1.0,0.0,6.375,5.5,9.625,5.625,52.375,11.375,87.125,29.375,0.125,4.125,3.0,2.125,1.0,1.875,1.125,0.5825,2.0,3.0,6.0,3.875,7.125,4.125,53.25,17.75,58.875,19.0,0.375,7.125,5.375,3.375,1.375,2.75,1.875,0.7562500000000001,20.0,690.75,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,Orthodox,175.26,155.0,26.0,1
3619,Gabe Ruediger,2011-02-05,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,2.0,0.0,0.0,1.0,1.0,2.5,1.5,10.5,0.5,13.5,3.0,0.0,1.0,0.0,1.5,0.0,6.0,1.0,0.08,0.0,2.0,2.5,2.0,2.5,1.0,13.0,6.5,31.0,17.0,1.0,0.5,0.5,2.5,0.5,3.0,2.5,0.8300000000000001,3.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,155.0,33.0,1
3623,Tim Hague,2011-01-22,"Killeen, Texas, USA",Red,False,Heavyweight,3,3.0,0.0,0.0,4.25,2.25,8.75,6.0,34.0,12.0,43.75,20.25,0.0,1.0,1.0,1.25,0.5,2.25,1.0,0.5700000000000001,1.0,3.0,1.0,0.5,9.0,6.25,48.5,23.75,56.0,28.25,0.25,3.25,3.25,0.25,0.25,1.75,0.25,0.035,8.0,477.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,193.04,260.0,27.0,1
3628,Mike Guymon,2011-01-22,"Killeen, Texas, USA",Red,False,Welterweight,3,1.0,0.0,0.0,5.333333333333333,5.0,4.333333333333333,4.333333333333333,15.666666666666664,4.0,26.33333333333333,15.0,0.0,1.6666666666666667,1.6666666666666667,3.333333333333333,0.6666666666666666,2.333333333333333,1.0,0.3333333333333333,1.0,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,15.0,3.333333333333333,15.0,4.666666666666667,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,3.333333333333333,1.3333333333333333,0.6066666666666666,5.0,413.33333333333326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,182.88,170.0,36.0,1
3629,Mike Brown,2011-01-22,"Killeen, Texas, USA",Red,False,Featherweight,3,2.0,0.0,0.0,6.5,4.5,23.5,19.5,27.0,7.0,38.0,16.5,0.0,21.5,19.5,1.5,0.0,9.0,2.5,0.375,0.0,2.0,18.0,15.0,21.0,14.5,37.5,20.5,33.0,13.5,0.0,8.5,7.0,0.0,2.0,1.0,0.5,0.5,4.0,555.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,145.0,35.0,1
3631,Amilcar Alves,2011-01-22,"Killeen, Texas, USA",Red,False,Welterweight,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,7.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,6.0,4.0,4.0,0.0,25.0,11.0,0.0,13.0,11.0,4.0,2.0,6.0,4.0,0.66,3.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,170.0,22.0,1
3638,Marcus Davis,2011-01-01,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,1.0,0.0,0.0,6.7857142857142865,4.571428571428571,6.642857142857142,4.785714285714286,47.0,16.071428571428573,47.14285714285714,15.642857142857142,0.42857142857142855,4.642857142857143,4.0,1.0714285714285714,0.8571428571428571,1.7857142857142858,0.8571428571428571,0.34,6.0,5.0,7.0,4.642857142857143,9.142857142857142,4.928571428571429,53.64285714285714,15.571428571428573,57.5,14.0,0.14285714285714285,6.857142857142858,5.7142857142857135,0.9285714285714286,0.2857142857142857,1.3571428571428572,0.8571428571428571,0.35714285714285715,28.0,507.71428571428567,0.0,0.0,1.0,1.0,3.0,4.0,0.0,9.0,Southpaw,177.8,170.0,37.0,1
3642,Greg Soto,2011-01-01,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,0.0,1.0,0.0,14.5,14.0,13.5,10.0,25.5,10.0,50.5,27.5,0.0,4.5,4.0,4.5,0.5,5.5,1.5,0.21,1.0,1.0,10.5,9.0,34.5,23.5,32.0,8.5,53.0,17.0,0.0,14.0,12.0,0.5,0.5,3.5,2.0,0.33,6.0,795.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,180.34,170.0,24.0,1
3643,Antonio McKee,2011-01-01,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,155.0,40.0,1
3645,Sean McCorkle,2010-12-11,"Montreal, Quebec, Canada",Red,False,Heavyweight,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,200.66,265.0,34.0,1
3650,Dustin Hazelett,2010-12-11,"Montreal, Quebec, Canada",Red,False,Lightweight,3,2.0,0.0,0.0,3.6666666666666665,2.4444444444444446,2.1111111111111107,1.4444444444444444,24.33333333333333,8.888888888888891,27.777777777777782,9.888888888888891,0.0,1.7777777777777777,1.2222222222222223,0.0,1.6666666666666667,0.4444444444444444,0.2222222222222222,0.2222222222222222,3.0,4.0,6.5555555555555545,5.333333333333333,6.333333333333332,4.222222222222221,23.555555555555557,9.888888888888891,27.777777777777782,12.333333333333336,0.3333333333333333,3.6666666666666665,2.555555555555556,1.1111111111111112,0.1111111111111111,1.6666666666666667,1.2222222222222223,0.6111111111111112,14.0,345.66666666666674,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,Orthodox,185.42,170.0,24.0,1
3653,Ricardo Almeida,2010-12-11,"Montreal, Quebec, Canada",Blue,False,Welterweight,3,1.0,0.0,0.0,5.333333333333333,4.333333333333333,4.777777777777779,3.111111111111111,19.88888888888889,8.333333333333334,26.777777777777782,11.333333333333336,0.0,2.2222222222222223,2.0,1.4444444444444444,1.2222222222222223,6.4444444444444455,2.7777777777777777,0.43333333333333335,3.0,4.0,3.888888888888889,3.333333333333333,7.222222222222222,4.888888888888889,19.11111111111111,4.888888888888889,23.777777777777782,5.888888888888888,0.2222222222222222,3.888888888888889,3.2222222222222223,0.1111111111111111,0.8888888888888888,1.0,0.7777777777777778,0.2222222222222222,19.0,555.6666666666666,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,Orthodox,182.88,170.0,34.0,1
3661,Tyler Toner,2010-12-04,"Las Vegas, Nevada, USA",Red,False,Featherweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,145.0,27.0,1
3668,Maiquel Falcao,2010-11-20,"Auburn Hills, Michigan, USA",Blue,False,Middleweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.0,29.0,1
3671,Brian Foster,2010-11-20,"Auburn Hills, Michigan, USA",Blue,False,Welterweight,3,0.0,1.0,0.0,2.25,1.5,2.25,0.75,23.5,5.5,36.0,11.5,0.25,1.5,1.0,1.0,0.25,1.75,0.75,0.375,1.0,2.0,2.0,1.25,1.75,1.25,18.0,3.5,21.25,5.25,0.0,0.25,0.25,1.25,0.75,1.75,1.0,0.27,6.0,260.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Orthodox,175.26,170.0,26.0,1
3680,Goran Reljic,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Red,False,Light Heavyweight,3,2.0,0.0,0.0,10.0,7.0,3.6666666666666665,1.3333333333333333,42.333333333333336,16.0,40.333333333333336,12.0,0.3333333333333333,6.0,3.333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,0.5333333333333333,1.0,2.0,11.0,8.0,14.666666666666664,10.333333333333334,47.0,11.666666666666664,61.66666666666666,17.0,0.3333333333333333,5.666666666666668,3.6666666666666665,0.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,0.57,8.0,765.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,190.5,205.0,26.0,1
3681,Nick Osipczak,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Red,False,Welterweight,3,2.0,0.0,0.0,10.75,7.75,18.25,12.25,27.25,8.5,42.5,17.0,0.0,6.5,4.5,1.25,1.0,1.5,0.75,0.375,2.0,2.0,12.5,10.5,11.75,8.0,23.25,7.5,43.25,19.25,0.0,6.25,4.5,3.0,0.5,7.75,2.5,0.2625,10.0,713.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Orthodox,187.96,170.0,25.0,1
3682,Alexandre Ferreira,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Red,False,Light Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,205.0,31.0,1
3683,Mark Scanlon,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Red,False,Welterweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,170.0,29.0,1
3684,Rob Kimmons,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Red,False,Middleweight,3,0.0,1.0,0.0,6.8,4.8,13.2,8.2,10.8,3.2,21.6,9.4,0.0,1.2,1.2,0.8,1.6,2.6,1.2,0.366,1.0,2.0,18.2,15.6,24.0,17.8,21.0,7.8,36.6,14.6,0.2,2.0,1.8,0.4,0.4,0.6,0.4,0.4,9.0,410.4,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,Orthodox,177.8,185.0,29.0,1
3695,Paul Taylor,2010-10-23,"Anaheim, California, USA",Red,False,Lightweight,3,1.0,0.0,0.0,8.571428571428571,6.2857142857142865,16.714285714285715,12.285714285714285,69.28571428571429,28.0,69.42857142857143,24.0,0.42857142857142855,18.571428571428573,15.142857142857142,1.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.0,4.0,17.714285714285715,14.428571428571427,15.142857142857142,10.285714285714286,58.42857142857143,22.57142857142857,87.0,34.857142857142854,0.0,5.571428571428571,4.285714285714286,1.7142857142857142,0.2857142857142857,5.7142857142857135,2.8571428571428568,0.5185714285714286,19.0,770.1428571428571,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,182.88,155.0,30.0,1
3697,Gilbert Yvel,2010-10-23,"Anaheim, California, USA",Red,False,Heavyweight,3,2.0,0.0,0.0,3.0,1.0,8.0,2.5,13.5,4.0,35.5,16.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,2.0,10.5,8.0,5.5,3.0,16.5,6.5,41.0,20.5,0.5,1.0,0.5,7.0,1.0,3.5,2.5,0.355,4.0,513.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,225.0,34.0,1
3705,Mark Holst,2010-10-16,"London, England, United Kingdom",Red,False,Lightweight,3,1.0,0.0,0.0,2.0,1.0,1.0,1.0,15.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,2.0,1.0,21.0,8.0,51.0,24.0,0.0,3.0,2.0,7.0,0.0,8.0,4.0,0.5,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,155.0,25.0,1
3713,Joe Doerksen,2010-09-25,"Indianapolis, Indiana, USA",Red,False,Middleweight,3,0.0,1.0,0.0,5.0,3.571428571428572,4.857142857142857,2.4285714285714284,27.714285714285715,11.428571428571427,27.714285714285715,9.714285714285714,0.14285714285714285,2.2857142857142856,1.8571428571428568,1.8571428571428568,1.7142857142857142,4.714285714285714,1.7142857142857142,0.3985714285714286,1.0,5.0,6.0,5.285714285714286,8.142857142857142,5.571428571428571,30.857142857142854,13.714285714285715,53.57142857142857,26.0,0.5714285714285714,3.0,2.8571428571428568,3.0,1.1428571428571428,2.7142857142857144,2.0,0.5457142857142857,18.0,642.4285714285714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,182.88,185.0,32.0,1
3715,Pat Audinwood,2010-09-25,"Indianapolis, Indiana, USA",Red,False,Lightweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,155.0,24.0,1
3716,Waylon Lowe,2010-09-25,"Indianapolis, Indiana, USA",Blue,False,Lightweight,3,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16,0.0,1.0,1.0,1.0,5.0,5.0,11.0,4.0,18.0,11.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,170.18,145.0,29.0,1
3717,Julio Paulino,2010-09-25,"Indianapolis, Indiana, USA",Red,False,Welterweight,3,1.0,0.0,0.0,7.0,5.0,6.0,3.0,56.0,14.0,51.0,11.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,2.0,38.0,15.0,62.0,29.0,0.0,9.0,7.0,6.0,0.0,10.0,6.0,0.6,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,170.0,34.0,1
3723,John Gunderson,2010-09-15,"Austin, Texas, USA",Red,False,Lightweight,3,0.0,1.0,0.0,2.5,2.5,2.0,0.5,22.5,4.0,40.0,12.5,0.0,2.0,1.0,3.5,2.0,4.5,2.5,0.75,1.0,1.0,1.5,0.5,2.0,0.5,14.5,2.0,25.5,9.0,0.0,3.5,2.0,7.0,3.5,4.0,3.5,0.925,6.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,175.26,155.0,31.0,1
3728,Forrest Petz,2010-09-15,"Austin, Texas, USA",Red,False,Welterweight,3,2.0,0.0,0.0,19.0,12.166666666666664,12.0,7.5,85.66666666666667,20.33333333333333,79.83333333333333,15.0,0.8333333333333334,3.6666666666666665,3.333333333333333,0.6666666666666666,0.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,1.0,4.0,6.0,4.333333333333333,10.0,5.666666666666668,46.5,15.333333333333336,51.5,15.333333333333336,0.16666666666666666,7.666666666666668,7.166666666666668,2.6666666666666665,1.1666666666666667,7.0,2.333333333333333,0.21666666666666667,16.0,799.6666666666665,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,175.26,170.0,34.0,1
3730,James Toney,2010-08-28,"Boston, Massachusetts, USA",Red,False,Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,220.0,42.0,1
3731,Mario Miranda,2010-08-28,"Boston, Massachusetts, USA",Red,False,Middleweight,3,0.0,1.0,0.0,5.5,3.5,5.0,2.5,19.0,7.0,41.0,21.5,0.5,5.0,4.0,2.5,0.0,1.5,1.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,19.5,7.5,22.0,9.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,418.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,190.5,185.0,31.0,1
3736,John Salter,2010-08-28,"Boston, Massachusetts, USA",Red,False,Middleweight,3,0.0,1.0,0.0,0.5,0.5,2.5,1.0,37.0,4.0,38.0,4.5,0.0,1.0,0.0,0.5,0.0,3.5,1.0,0.29000000000000004,1.0,1.0,3.0,1.5,2.0,2.0,33.0,7.5,39.5,10.0,0.0,1.5,1.5,0.5,0.0,1.0,0.5,0.25,4.0,483.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,185.42,185.0,25.0,1
3754,Jacob Volkmann,2010-08-01,"San Diego, California, USA",Blue,False,Lightweight,3,0.0,1.0,0.0,3.6666666666666665,2.6666666666666665,6.333333333333332,3.0,23.66666666666667,5.333333333333333,37.333333333333336,14.0,0.0,2.6666666666666665,1.0,1.0,0.3333333333333333,3.333333333333333,2.0,0.36000000000000004,1.0,2.0,4.0,3.6666666666666665,9.666666666666666,5.0,26.66666666666667,8.666666666666666,46.33333333333334,16.0,1.0,3.333333333333333,3.0,3.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.4166666666666667,7.0,681.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Southpaw,175.26,155.0,29.0,1
3759,Steve Steinbeiss,2010-08-01,"San Diego, California, USA",Red,False,Middleweight,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,7.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,4.0,15.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,185.0,29.0,1
3760,Shane Carwin,2010-07-03,"Las Vegas, Nevada, USA",Red,True,Heavyweight,5,0.0,4.0,0.0,0.75,0.75,10.25,8.75,7.0,1.5,22.25,12.75,0.75,4.5,4.25,0.75,0.0,1.0,0.25,0.125,4.0,0.0,0.25,0.25,1.25,0.75,7.5,2.5,9.0,3.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,4.0,108.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,Orthodox,187.96,265.0,35.0,1
3764,Kurt Pellegrino,2010-07-03,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,4.0,0.0,4.1,3.1,3.7,2.0,26.3,8.2,41.6,17.7,0.2,1.4,1.0,3.9,0.7,3.5,2.0,0.6449999999999999,4.0,3.0,2.6,1.8,3.1,2.5,26.8,6.8,33.5,11.1,0.1,2.6,1.9,0.2,1.1,3.0,0.9,0.369,22.0,563.7,0.0,0.0,0.0,2.0,1.0,4.0,0.0,7.0,Orthodox,172.72,155.0,31.0,1
3779,James Hammortree,2010-06-19,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,185.0,26.0,1
3791,Jesse Lennox,2010-06-12,"Vancouver, British Columbia, Canada",Red,False,Welterweight,3,1.0,0.0,0.0,15.0,9.0,5.5,3.0,109.5,22.5,103.0,18.5,0.0,3.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0,17.0,12.0,10.5,5.5,122.0,33.0,116.5,24.5,0.0,9.5,8.5,2.0,1.0,2.5,1.5,0.5800000000000001,6.0,858.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Orthodox,175.26,170.0,28.0,1
