,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Weight_lbs,B_age,Gender
3229,3,1.0,0.0,0.0,7.666666666666668,7.333333333333332,1.6666666666666667,1.6666666666666667,79.66666666666667,34.0,86.66666666666669,39.0,0.6666666666666666,6.666666666666668,6.333333333333332,3.6666666666666665,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.7000000000000001,1.0,2.0,16.0,10.333333333333334,12.0,7.0,101.33333333333331,37.333333333333336,85.0,23.0,0.0,14.333333333333336,12.333333333333336,1.3333333333333333,0.3333333333333333,3.0,1.0,0.4266666666666667,8.0,795.6666666666665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,177.8,185.0,27.0,1
3230,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.26,155.0,29.0,1
3232,3,2.0,0.0,0.0,6.5,4.0,2.5,1.0,84.0,18.0,75.5,11.5,0.0,5.0,4.0,0.0,0.0,2.5,0.5,0.165,0.0,2.0,9.5,6.0,6.0,4.0,80.5,22.5,91.5,31.0,1.0,3.0,2.0,4.0,1.5,5.0,2.0,0.665,6.0,731.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,155.0,39.0,1
3241,3,0.0,1.0,0.0,25.0,21.0,18.0,14.0,47.0,11.0,67.0,24.0,0.0,6.0,5.0,6.0,2.0,4.0,3.0,0.75,1.0,0.0,7.0,2.0,9.0,3.0,79.0,26.0,83.0,28.0,0.0,4.0,3.0,0.0,2.0,4.0,3.0,0.75,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,185.42,170.0,25.0,1
3245,3,0.0,1.0,0.0,0.0,0.0,5.0,4.0,18.0,7.0,23.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,170.18,135.0,28.0,1
3248,3,0.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,14.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,185.42,170.0,29.0,1
3251,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,9.0,25.0,9.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,11.0,2.0,2.0,34.0,17.0,59.0,40.0,0.0,18.0,12.0,2.0,0.0,8.0,3.0,0.37,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,145.0,33.0,1
3252,3,3.0,0.0,0.0,1.3333333333333333,0.3333333333333333,4.0,1.3333333333333333,42.66666666666666,8.666666666666666,44.66666666666666,9.0,0.0,1.0,1.0,0.6666666666666666,1.0,3.333333333333333,0.6666666666666666,0.06666666666666668,0.0,3.0,6.333333333333332,4.0,9.0,6.0,60.0,17.333333333333332,58.0,14.666666666666664,0.0,11.333333333333336,8.333333333333334,1.0,0.3333333333333333,6.0,1.0,0.3533333333333333,8.0,734.3333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,155.0,32.0,1
3259,3,2.0,0.0,0.0,7.75,5.875,10.125,5.875,21.625,7.75,35.125,14.625,0.25,2.875,1.875,1.25,0.375,1.5,0.625,0.3125,4.0,3.0,4.375,3.125,7.75,4.25,28.75,7.5,32.125,8.125,0.375,3.25,2.625,0.625,0.125,3.0,1.625,0.395,13.0,396.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,187.96,205.0,29.0,1
3264,3,1.0,0.0,0.0,3.0,2.0,1.0,1.0,48.0,16.0,37.0,8.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,50.0,16.0,57.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.64,135.0,29.0,1
3270,3,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,3.0,6.0,2.0,0.0,4.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,145.0,27.0,1
3272,4,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.1,125.0,35.0,1
3275,3,0.0,1.0,0.0,23.5,21.0,31.5,26.0,107.5,40.0,110.5,40.5,0.0,5.0,4.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,9.5,8.0,15.5,13.0,94.0,36.5,92.5,36.0,0.0,11.5,9.5,1.0,0.0,7.0,1.0,0.175,6.0,793.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,193.04,205.0,28.0,1
3276,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.04,205.0,31.0,1
3279,3,0.0,1.0,0.0,5.0,3.0,2.0,1.0,16.0,6.0,38.0,27.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,6.0,4.0,22.0,13.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.5,2.0,370.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,182.88,170.0,28.0,1
3291,3,4.0,0.0,0.0,22.8,16.0,3.8,3.0,121.8,35.4,96.2,17.8,0.0,9.2,6.8,0.6,0.4,1.8,0.4,0.22800000000000006,1.0,4.0,17.4,13.8,9.4,5.2,152.2,66.6,134.8,49.2,0.2,11.6,10.6,0.0,0.0,3.8,0.4,0.21800000000000005,13.0,768.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,187.96,185.0,25.0,1
3296,3,0.0,1.0,0.0,17.0,17.0,23.0,23.0,19.0,9.0,22.0,10.0,0.0,13.0,13.0,5.0,0.0,6.0,6.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,24.0,8.0,22.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,185.42,185.0,23.0,1
3307,3,0.0,1.0,0.0,6.0,3.0,1.0,0.0,65.0,19.0,76.0,23.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,71.0,17.0,67.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,182.88,185.0,30.0,1
3310,3,1.0,0.0,0.0,17.5,9.5,5.0,4.5,119.0,29.0,92.0,14.5,0.0,14.5,9.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,5.5,4.5,4.0,4.0,63.0,23.5,52.0,13.5,1.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,4.0,470.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,182.88,170.0,28.0,1
3318,3,1.0,0.0,0.0,6.0,4.0,15.0,11.0,55.0,23.0,62.0,28.0,0.0,2.0,2.0,2.0,0.0,4.0,1.0,0.25,0.0,1.0,12.0,11.0,22.0,13.0,51.0,27.0,70.0,33.0,1.0,14.0,11.0,0.0,0.0,1.0,1.0,1.0,2.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.12,253.0,36.0,1
3323,3,1.0,0.0,0.0,4.0,4.0,1.0,1.0,71.0,17.0,67.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,65.0,19.0,76.0,23.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.04,185.0,23.0,1
3327,3,1.0,0.0,0.0,3.333333333333333,2.333333333333333,2.333333333333333,1.6666666666666667,40.66666666666666,8.0,63.33333333333334,20.33333333333333,0.0,2.6666666666666665,2.333333333333333,2.0,1.0,2.0,1.3333333333333333,0.7200000000000001,1.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,32.0,14.333333333333336,31.33333333333333,13.666666666666664,1.3333333333333333,5.0,4.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,6.0,480.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,198.12,260.0,25.0,1
3328,3,3.0,0.0,0.0,3.375,2.25,5.0,3.125,36.5,7.5,45.125,13.375,0.0,1.5,1.25,1.625,1.125,2.5,0.875,0.19125,2.0,5.0,6.625,4.375,10.625,6.75,47.375,16.25,61.625,24.0,0.5,2.75,2.375,1.0,0.125,1.5,0.75,0.15625,15.0,510.625,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,190.5,185.0,34.0,1
3330,3,2.0,0.0,0.0,3.8333333333333335,2.5,1.6666666666666667,1.1666666666666667,33.5,5.166666666666667,31.66666666666667,4.0,0.0,2.6666666666666665,1.1666666666666667,1.6666666666666667,1.3333333333333333,4.0,1.8333333333333333,0.5916666666666667,3.0,3.0,5.833333333333332,4.5,7.166666666666668,4.333333333333333,26.66666666666667,10.5,31.16666666666667,11.333333333333336,0.16666666666666666,5.666666666666668,5.5,0.8333333333333334,0.3333333333333333,1.6666666666666667,1.1666666666666667,0.5499999999999999,12.0,519.8333333333334,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,177.8,170.0,31.0,1
3336,3,0.0,1.0,0.0,2.6,2.0,2.8,1.4,40.4,18.6,40.0,17.2,0.2,1.4,1.4,1.4,1.0,7.6,1.8,0.35,1.0,3.0,21.6,18.2,6.6,5.0,51.0,13.2,52.2,15.2,0.0,3.2,2.0,0.6,0.8,0.2,0.2,0.2,11.0,571.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,187.96,185.0,29.0,1
3338,3,0.0,1.0,0.0,3.555555555555556,2.0,3.333333333333333,2.4444444444444446,48.0,18.33333333333333,37.77777777777778,10.0,0.2222222222222222,11.111111111111109,9.111111111111109,0.1111111111111111,1.1111111111111112,0.4444444444444444,0.1111111111111111,0.1111111111111111,4.0,3.0,6.222222222222222,3.888888888888889,2.4444444444444446,1.8888888888888888,48.33333333333334,9.333333333333334,49.33333333333334,11.0,0.1111111111111111,7.111111111111112,4.4444444444444455,1.8888888888888888,0.1111111111111111,3.333333333333333,2.0,0.54,19.0,525.2222222222222,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,185.42,155.0,26.0,1
3340,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.58,205.0,27.0,1
3343,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.26,145.0,32.0,1
3349,3,0.0,1.0,0.0,6.0,5.25,8.25,5.0,16.25,7.25,28.5,16.0,0.25,5.25,3.75,1.5,0.5,2.75,1.0,0.2175,1.0,2.0,2.5,1.75,5.75,4.25,9.5,3.75,13.0,5.75,0.25,2.0,1.75,0.5,1.5,2.0,0.5,0.3325,7.0,422.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,175.26,145.0,30.0,1
3361,3,1.0,0.0,0.0,3.25,2.375,4.75,2.5,11.375,2.875,16.75,5.375,0.125,2.125,1.5,1.25,1.375,3.75,1.125,0.29000000000000004,2.0,5.0,5.375,4.625,5.5,4.125,15.875,6.375,28.375,14.125,0.125,2.625,1.75,0.375,0.25,0.5,0.375,0.2075,18.0,605.625,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,175.26,155.0,36.0,1
3366,5,1.0,0.0,0.0,12.0,9.0,1.0,1.0,34.0,11.0,26.0,6.0,0.0,3.0,1.0,1.0,0.0,6.0,1.0,0.16,0.0,1.0,17.0,16.0,7.0,6.0,26.0,13.0,70.0,41.0,0.0,7.0,7.0,14.0,4.0,5.0,5.0,1.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.42,185.0,30.0,1
3369,3,0.0,1.0,0.0,6.7857142857142865,5.428571428571429,7.5,5.285714285714286,37.07142857142857,13.642857142857142,42.142857142857146,14.357142857142858,0.5,6.0,5.285714285714286,1.4285714285714286,0.7142857142857143,0.5,0.2857142857142857,0.21428571428571427,6.0,5.0,5.0,2.8571428571428568,4.642857142857143,3.1428571428571432,38.42857142857143,8.142857142857142,38.785714285714285,8.214285714285714,0.07142857142857142,4.857142857142857,3.571428571428572,1.1428571428571428,0.7142857142857143,5.7857142857142865,1.5,0.20714285714285716,31.0,600.9285714285714,0.0,0.0,1.0,2.0,4.0,2.0,0.0,9.0,175.26,155.0,35.0,1
3378,3,0.0,2.0,0.0,10.5,8.5,6.0,6.0,62.0,16.5,63.0,15.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,2.0,0.0,3.0,1.0,3.5,1.0,65.5,14.5,57.0,9.0,0.0,9.0,5.5,0.0,0.0,0.0,0.0,0.0,4.0,555.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,170.18,135.0,31.0,1
3380,3,0.0,4.0,0.0,12.6,9.2,14.0,9.2,90.2,31.6,78.2,22.0,0.2,17.8,12.4,1.0,0.0,6.6,3.2,0.27399999999999997,4.0,1.0,17.0,10.6,12.4,5.8,79.2,33.4,74.2,27.6,0.0,6.2,4.2,0.6,0.4,5.4,2.0,0.32199999999999995,13.0,724.2,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,193.04,205.0,29.0,1
3381,3,2.0,0.0,0.0,4.5,3.8333333333333335,16.166666666666668,9.166666666666666,45.83333333333334,12.333333333333336,63.33333333333334,22.16666666666667,0.0,6.5,4.666666666666667,4.0,1.0,7.333333333333332,1.8333333333333333,0.37166666666666665,2.0,3.0,3.1666666666666665,2.5,4.5,2.833333333333333,50.66666666666666,15.333333333333336,52.66666666666666,15.833333333333336,0.16666666666666666,1.3333333333333333,1.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5,0.2766666666666667,15.0,682.3333333333334,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,180.34,205.0,36.0,1
3382,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,135.0,27.0,1
3385,3,1.0,0.0,0.0,6.5,3.5,3.0,1.0,75.5,22.5,64.5,14.5,0.0,9.0,6.5,3.0,1.0,6.5,4.5,0.635,1.0,1.0,16.0,9.0,4.5,2.5,107.0,34.0,82.0,18.5,0.0,18.0,11.0,0.0,0.0,1.5,0.5,0.25,6.0,886.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,170.18,135.0,24.0,1
3395,3,2.0,0.0,0.0,17.0,15.0,11.5,7.5,45.5,21.0,35.5,10.0,0.0,5.5,4.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,18.5,15.0,18.0,11.0,84.5,44.0,79.5,35.0,1.0,10.5,8.0,1.0,0.0,4.0,3.5,0.925,5.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,135.0,30.0,1
3396,3,1.0,0.0,0.0,4.0,1.0,6.0,2.0,59.0,10.0,62.0,11.0,0.0,1.0,1.0,3.0,0.0,12.0,3.0,0.25,0.0,1.0,11.0,6.0,9.0,5.0,114.0,38.0,82.0,17.0,0.0,30.0,20.0,0.0,0.0,1.0,0.0,0.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.26,170.0,28.0,1
3405,3,1.0,0.0,0.0,20.0,16.0,10.0,8.0,146.0,44.0,121.0,24.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,11.0,7.0,135.0,70.0,123.0,56.0,0.0,17.0,15.0,2.0,0.0,9.0,5.0,0.55,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.26,145.0,25.0,1
3411,3,1.0,0.0,0.0,3.0,3.0,4.0,3.0,9.0,4.0,11.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,15.0,15.0,11.0,11.0,11.0,2.0,61.0,26.0,0.0,4.0,4.0,8.0,0.0,10.0,6.0,0.6,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.64,135.0,34.0,1
3415,3,2.0,0.0,0.0,5.0,2.8,1.4,0.8,78.4,19.4,70.8,13.6,0.0,4.2,4.0,0.6,0.4,0.6,0.2,0.2,3.0,2.0,3.4,2.4,6.0,2.0,61.6,15.2,70.8,15.6,0.2,7.6,5.8,0.6,0.0,4.4,0.8,0.264,11.0,584.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,187.96,205.0,31.0,1
3416,3,1.0,0.0,0.0,22.0,16.0,18.0,15.0,70.0,17.0,56.0,9.0,0.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,10.0,19.0,16.0,59.0,30.0,70.0,39.0,0.0,6.0,6.0,3.0,3.0,8.0,6.0,0.75,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,155.0,25.0,1
3419,5,1.0,0.0,0.0,7.5,5.6,5.8,3.3,62.2,17.6,73.0,21.8,0.5,0.6,0.3,3.0,0.8,5.3,3.0,0.591,8.0,2.0,10.1,5.0,6.9,3.4,89.1,25.4,80.0,18.6,0.0,7.3,6.0,0.3,0.4,3.0,0.6,0.19699999999999998,29.0,814.8,1.0,0.0,2.0,5.0,1.0,0.0,0.0,8.0,175.26,155.0,32.0,1
3420,5,0.0,1.0,0.0,7.25,5.3125,6.5,4.125,40.4375,12.125,51.75,17.6875,0.0625,3.9375,2.875,2.5,0.8125,3.875,1.5625,0.445,6.0,4.0,6.0,3.1875,8.125,4.6875,33.5,7.125,42.625,12.6875,0.0625,4.25,2.5625,1.375,0.375,3.375,1.375,0.3275,37.0,609.875,3.0,0.0,0.0,2.0,2.0,7.0,1.0,12.0,177.8,145.0,35.0,1
3438,3,1.0,0.0,0.0,4.0,4.0,8.0,3.0,27.0,7.0,35.0,9.0,0.0,1.0,1.0,3.0,0.0,5.0,3.0,0.6,0.0,1.0,15.0,14.0,15.0,6.0,55.0,13.0,89.0,31.0,0.0,3.0,3.0,7.0,3.0,1.0,1.0,1.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,170.0,29.0,1
3439,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.3333333333333333,2.0,1.0,0.3,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.25,2.375,0.8461538461538461,0.2371428571428572,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,135.0,25.0,1
3440,5,0.0,2.0,0.0,10.777777777777779,9.555555555555557,19.33333333333333,13.222222222222221,53.66666666666666,18.33333333333333,65.55555555555556,23.222222222222218,0.8888888888888888,4.0,3.888888888888889,1.0,0.0,1.2222222222222223,0.5555555555555556,0.25777777777777783,3.0,2.0,8.666666666666666,6.111111111111112,13.666666666666664,9.555555555555557,72.22222222222223,22.0,67.66666666666667,16.77777777777778,0.0,16.333333333333332,12.777777777777779,1.2222222222222223,0.7777777777777778,5.0,0.7777777777777778,0.10555555555555557,26.0,827.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,185.42,205.0,33.0,1
3445,3,0.0,1.0,0.0,14.428571428571427,11.428571428571427,22.428571428571423,14.142857142857142,70.85714285714286,22.285714285714285,70.71428571428571,19.142857142857142,0.0,12.428571428571427,9.0,1.0,0.14285714285714285,3.2857142857142856,1.1428571428571428,0.3242857142857143,1.0,4.0,14.857142857142858,12.285714285714285,22.0,12.857142857142858,79.28571428571429,26.57142857142857,84.85714285714286,26.57142857142857,0.2857142857142857,4.857142857142857,2.2857142857142856,0.0,0.0,2.7142857142857144,1.1428571428571428,0.21428571428571427,16.0,646.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,172.72,155.0,30.0,1
3449,3,1.0,0.0,0.0,3.0,3.0,0.5,0.0,8.5,3.5,13.5,7.0,0.0,0.0,0.0,2.5,1.0,3.5,0.5,0.07,1.0,1.0,3.0,3.0,8.0,6.0,18.0,7.0,33.0,15.5,1.0,1.5,1.0,0.0,1.0,0.5,0.0,0.0,3.0,253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,182.88,205.0,33.0,1
3453,3,0.0,1.0,0.0,1.75,1.5,6.0,4.916666666666667,8.0,1.9166666666666667,11.916666666666664,4.083333333333333,0.0,5.583333333333332,5.0,1.0833333333333333,0.9166666666666666,3.75,0.6666666666666666,0.19333333333333336,2.0,6.0,2.1666666666666665,1.8333333333333333,6.166666666666668,4.166666666666667,8.666666666666666,3.083333333333333,27.66666666666667,13.5,0.08333333333333333,1.5,1.0,2.333333333333333,0.9166666666666666,1.4166666666666667,0.9166666666666666,0.5691666666666667,21.0,395.5,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,190.5,185.0,36.0,1
3460,3,1.0,0.0,0.0,4.0,1.0,0.0,0.0,45.0,12.0,36.0,9.0,0.0,5.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,67.0,43.0,38.0,16.0,2.0,26.0,24.0,1.0,0.0,2.0,2.0,1.0,3.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,145.0,32.0,1
3463,3,0.0,2.0,0.0,12.538461538461537,7.769230769230768,13.692307692307693,8.384615384615385,122.23076923076924,40.07692307692308,113.0,31.84615384615385,0.07692307692307693,21.153846153846157,14.846153846153848,1.1538461538461535,0.6153846153846154,1.7692307692307692,0.7692307692307693,0.2253846153846154,3.0,4.0,3.9230769230769234,2.8461538461538463,5.0769230769230775,3.3846153846153846,70.15384615384616,22.461538461538463,80.30769230769229,27.461538461538463,0.3076923076923077,3.3846153846153846,2.769230769230769,0.4615384615384616,0.0,3.0769230769230766,1.1538461538461535,0.24230769230769236,33.0,721.7692307692308,3.0,0.0,1.0,5.0,1.0,2.0,0.0,9.0,190.5,205.0,32.0,1
3468,3,1.0,0.0,0.0,8.0,3.111111111111111,2.6666666666666665,1.5555555555555556,49.88888888888889,12.222222222222221,47.555555555555564,11.333333333333336,0.0,4.666666666666667,3.6666666666666665,0.3333333333333333,1.2222222222222223,2.555555555555556,1.5555555555555556,0.27,3.0,4.0,2.555555555555556,2.1111111111111107,3.555555555555556,2.1111111111111107,46.66666666666666,17.333333333333332,56.77777777777778,22.555555555555557,0.0,1.8888888888888888,1.8888888888888888,0.6666666666666666,0.7777777777777778,2.333333333333333,1.4444444444444444,0.37,22.0,662.5555555555555,0.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,185.42,185.0,30.0,1
3473,3,1.0,0.0,0.0,9.5,7.5,6.0,3.5,81.0,35.0,89.5,35.5,1.0,2.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,20.5,14.5,2.5,2.5,93.0,30.5,66.5,14.0,0.0,11.0,6.0,2.5,0.0,8.5,2.5,0.145,6.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,172.72,145.0,27.0,1
