,R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,Gender
4788,Dave Strasser,Romie Aram,Jorge Alonso,2003-04-25,"Miami, Florida, USA",Red,False,Welterweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,182.88,170.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,185.42,170.0,25.0,33.0,1
4789,Wesley Correira,Sean Alvarez,John McCarthy,2003-04-25,"Miami, Florida, USA",Red,False,Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,182.88,235.0,1.0,0.0,0.0,4.0,4.0,3.0,2.0,62.0,24.0,0.0,0.0,60.0,21.0,0.0,1.0,1.0,0.0,0.0,65.0,26.0,0.4,0.0,1.0,0.0,0.0,65.0,26.0,0.0,1.0,17.0,13.0,59.0,47.0,155.0,91.0,0.0,0.0,186.0,115.0,0.0,11.0,10.0,0.0,0.0,214.0,138.0,0.64,0.0,0.0,0.0,0.0,232.0,155.0,2.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,185.42,260.0,31.0,24.0,1
4791,Duane Ludwig,Genki Sudo,John McCarthy,2003-04-25,"Miami, Florida, USA",Red,False,Lightweight,3,0.0,1.0,0.0,1.0,0.0,2.0,0.0,18.0,3.0,9.0,6.0,21.0,8.0,0.0,7.0,1.0,2.0,0.0,29.0,9.0,0.31,3.0,3.0,2.0,0.66,37.0,17.0,1.0,0.0,1.0,1.0,3.0,2.0,9.0,3.0,0.0,0.0,7.0,1.0,0.0,4.0,3.0,0.0,0.0,12.0,5.0,0.41,0.0,0.0,0.0,0.0,42.0,32.0,2.0,398.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,175.26,182.88,155.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,177.8,170.0,25.0,24.0,1
4792,Hermes Franca,Richard Crunkilton,James Warring,2003-04-25,"Miami, Florida, USA",Red,False,Lightweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,182.88,155.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,167.64,180.34,155.0,23.0,28.0,1
4793,David Loiseau,Mark Weir,John McCarthy,2003-04-25,"Miami, Florida, USA",Red,False,Middleweight,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,14.5,9.5,18.5,11.5,1.0,0.0,0.0,0.5,0.5,18.5,11.5,0.635,1.5,0.0,0.0,0.0,31.5,21.5,1.0,1.0,2.0,2.0,0.0,0.0,0.5,0.0,10.5,5.0,9.0,3.0,0.0,0.0,0.0,5.0,0.5,11.0,5.0,0.235,0.5,1.0,1.0,0.5,17.0,10.0,3.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,187.96,182.88,185.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,193.04,185.0,35.0,23.0,1
4798,Vladimir Matyushenko,Pedro Rizzo,Larry Landless,2003-02-28,"Atlantic City, New Jersey, USA",Red,False,Heavyweight,3,1.0,0.0,0.0,0.7272727272727273,0.7272727272727273,4.0,2.272727272727273,44.63636363636363,15.363636363636365,1.7272727272727273,0.9090909090909092,39.45454545454545,9.636363636363637,0.7272727272727273,10.181818181818182,8.181818181818182,0.0,0.0,50.36363636363637,18.545454545454547,0.3781818181818181,0.0,0.09090909090909093,0.09090909090909093,0.09090909090909093,59.09090909090909,26.45454545454545,4.0,4.0,2.272727272727273,1.6363636363636365,7.636363636363638,4.090909090909091,42.81818181818182,16.363636363636363,9.454545454545457,6.090909090909091,46.45454545454545,17.09090909090909,0.0,11.181818181818182,7.8181818181818175,0.3636363636363637,0.0,59.90909090909091,26.54545454545455,0.3918181818181818,0.18181818181818185,3.636363636363636,1.0,0.19363636363636366,79.27272727272727,44.90909090909091,27.0,708.6363636363636,3.0,0.0,1.0,0.0,6.0,0.0,0.0,7.0,Orthodox,185.42,182.88,241.0,0.0,1.0,0.0,5.333333333333333,4.333333333333333,8.0,6.666666666666668,13.333333333333336,3.0,15.0,10.333333333333334,28.66666666666667,13.333333333333336,0.0,2.333333333333333,2.333333333333333,2.6666666666666665,0.0,36.333333333333336,20.0,0.5766666666666667,0.0,4.0,2.0,0.6066666666666667,116.66666666666669,92.66666666666669,1.0,1.0,3.6666666666666665,3.0,16.666666666666668,15.666666666666664,5.666666666666668,2.0,6.666666666666668,4.0,12.333333333333336,5.666666666666668,0.0,13.0,13.0,0.6666666666666666,0.0,29.0,21.66666666666667,0.3633333333333333,0.3333333333333333,4.666666666666667,1.6666666666666667,0.18333333333333332,118.33333333333331,110.0,9.0,883.3333333333335,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,182.88,187.96,205.0,28.0,32.0,1
4800,Gan McGee,Alexandre Dantas,John McCarthy,2003-02-28,"Atlantic City, New Jersey, USA",Red,False,Heavyweight,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,38.0,13.0,42.0,14.0,0.0,0.0,0.0,4.0,1.0,43.0,14.0,0.32,0.0,8.0,2.0,0.25,55.0,24.0,0.0,1.0,8.0,5.0,6.0,5.0,17.0,9.0,31.0,19.0,46.0,28.0,1.0,0.0,0.0,1.0,2.0,54.0,33.0,0.61,0.0,0.0,0.0,0.0,85.0,61.0,3.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,182.88,238.0,0.0,1.0,0.0,1.5,1.5,1.5,1.0,29.5,9.0,8.5,3.5,36.5,11.0,0.0,1.5,1.0,2.0,0.0,39.5,13.5,0.38,0.0,4.0,1.0,0.2,46.5,20.5,1.0,1.0,2.5,2.5,3.5,3.0,16.0,7.5,6.5,5.0,17.5,7.0,0.0,6.0,6.0,1.0,0.0,26.0,15.5,0.6,0.5,0.5,0.5,0.5,41.5,29.0,3.0,437.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,208.28,185.42,265.0,23.0,26.0,1
4804,Matt Hughes,Gil Castillo,John McCarthy,2002-11-22,"Las Vegas, Nevada, USA",Red,True,Welterweight,5,0.0,1.0,0.0,2.0,1.5,1.0,1.0,15.0,6.0,13.0,6.0,26.0,10.5,0.0,1.0,1.0,1.0,0.0,29.0,13.0,0.435,0.0,11.0,5.0,0.6799999999999999,138.0,115.0,1.0,1.0,11.5,10.0,23.5,17.0,38.0,13.5,12.5,8.5,50.0,20.0,0.0,12.5,9.0,1.0,1.0,74.0,39.0,0.4500000000000001,2.5,1.5,0.5,0.5,178.0,138.5,8.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Southpaw,175.26,182.88,170.0,0.0,3.0,0.0,8.166666666666666,8.0,1.5,1.0,7.833333333333332,3.5,40.333333333333336,28.5,41.5,25.0,0.0,0.0,0.0,4.333333333333333,0.0,49.66666666666666,33.0,0.695,0.3333333333333333,5.666666666666668,4.166666666666667,0.7799999999999999,81.16666666666667,64.0,3.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,7.333333333333332,1.8333333333333333,0.8333333333333334,0.6666666666666666,8.333333333333334,2.333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,9.166666666666666,3.1666666666666665,0.3833333333333333,0.6666666666666666,0.16666666666666666,0.0,0.0,24.0,17.666666666666668,15.0,629.8333333333334,3.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,Switch,175.26,185.42,170.0,37.0,29.0,1
4817,Sean Sherk,Benji Radach,Larry Landless,2002-09-27,"Uncasville, Connecticut, USA",Red,False,Welterweight,3,0.0,1.0,0.0,1.5,1.0,1.0,1.0,5.0,2.0,23.0,15.0,27.5,17.0,1.0,0.0,0.0,0.5,0.0,29.0,18.0,0.6950000000000001,0.0,0.0,0.0,0.0,52.0,38.5,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,0.0,1.0,5.0,0.5,0.05,16.5,11.5,4.0,463.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,177.8,182.88,185.0,0.0,2.0,0.0,0.5,0.5,3.5,3.0,4.5,1.5,15.0,12.0,20.0,13.5,0.0,2.5,2.5,2.0,0.0,23.0,16.5,0.725,0.0,9.5,5.5,0.65,193.5,180.5,2.0,0.0,3.0,1.0,3.5,1.0,10.0,1.5,0.0,0.0,9.0,0.5,0.0,1.5,1.0,0.0,0.0,13.5,2.5,0.17,0.0,0.0,0.0,0.0,20.0,9.0,5.0,743.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,167.64,170.18,155.0,23.0,29.0,1
4820,Mark Weir,Eugene Jackson,Larry Landless,2002-07-13,"London, England, United Kingdom",Red,False,Middleweight,3,0.0,1.0,0.0,1.6666666666666667,1.3333333333333333,3.8333333333333335,2.6666666666666665,23.66666666666667,4.833333333333333,1.1666666666666667,1.0,26.66666666666667,6.833333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,28.66666666666667,8.5,0.375,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,50.66666666666666,28.83333333333333,2.0,3.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,12.333333333333336,3.333333333333333,6.833333333333332,3.5,17.5,5.5,0.0,1.6666666666666667,1.1666666666666667,2.1666666666666665,0.0,20.0,7.5,0.515,1.0,2.5,1.3333333333333333,0.625,32.166666666666664,18.33333333333333,10.0,390.16666666666674,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,Orthodox,172.72,182.88,185.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,187.96,185.42,185.0,35.0,34.0,1
4821,Genki Sudo,Leigh Remedios,John McCarthy,2002-07-13,"London, England, United Kingdom",Red,False,Lightweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,182.88,155.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,185.42,155.0,26.0,24.0,1
4822,Phillip Miller,James Zikic,Larry Landless,2002-07-13,"London, England, United Kingdom",Red,False,Light Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,182.88,205.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.42,185.0,25.0,23.0,1
4824,Evan Tanner,Chris Haseman,Larry Landless,2002-07-13,"London, England, United Kingdom",Red,False,Light Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,182.88,205.0,0.0,2.0,0.0,4.5,3.6666666666666665,5.666666666666668,4.0,5.666666666666668,3.0,9.833333333333334,8.0,14.0,9.0,0.0,2.6666666666666665,2.333333333333333,1.0,0.0,21.166666666666668,15.0,0.6133333333333334,1.5,0.5,0.5,0.5,25.83333333333333,19.166666666666668,3.0,1.0,0.8333333333333334,0.8333333333333334,2.1666666666666665,1.8333333333333333,5.166666666666667,1.1666666666666667,3.5,1.5,9.5,3.1666666666666665,0.0,0.5,0.5,0.8333333333333334,0.0,10.833333333333336,4.5,0.525,0.0,0.8333333333333334,0.6666666666666666,0.44333333333333336,21.33333333333333,13.5,7.0,244.33333333333331,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,Orthodox,182.88,187.96,185.0,33.0,31.0,1
4826,Benji Radach,Nick Serra,John McCarthy,2002-06-22,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,182.88,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,9.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,12.0,10.0,0.83,0.0,0.0,0.0,0.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,185.42,185.0,24.0,23.0,1
4827,Pete Spratt,Zach Light,Kipp Kollar,2002-06-22,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,182.88,170.0,0.0,0.0,0.0,7.2,5.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,0.375,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,7.0,4.733333333333333,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,0.2857142857142857,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,185.42,170.0,28.0,31.0,1
4828,Robbie Lawler,Steve Berger,John McCarthy,2002-06-22,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,2.0,0.0,0.0,0.0,0.0,0.5,0.0,9.5,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.5,0.5,10.0,1.0,0.055,1.5,0.0,0.0,0.0,65.5,54.0,0.0,2.0,0.5,0.5,1.5,1.0,3.5,1.0,25.0,17.0,29.5,18.5,0.5,0.0,0.0,1.5,0.0,30.0,19.0,0.705,0.0,2.5,2.5,0.5,41.5,30.5,4.0,463.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,182.88,170.0,0.0,1.0,0.0,11.0,9.0,41.0,21.0,94.0,34.0,18.0,9.0,137.0,52.0,1.0,5.0,3.0,0.0,0.0,153.0,64.0,0.41,0.0,8.0,6.0,0.75,176.0,87.0,1.0,0.0,20.0,18.0,47.0,24.0,83.0,31.0,0.0,0.0,83.0,18.0,0.0,27.0,19.0,1.0,0.0,130.0,55.0,0.42,1.0,3.0,0.0,0.0,170.0,93.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Southpaw,180.34,187.96,170.0,29.0,20.0,1
